2024-11-18 21:07:36,Banjarmasin,27.1,Rain,90
2024-11-18 21:19:35,Banjarmasin,27.1,Rain,90
2024-11-18 21:19:43,Palangkaraya,24.6,Rain,96
2024-11-19 16:43:31,Banjarmasin,25.1,Rain,85
2024-11-19 16:43:40,Semarang,31.0,Rain,70
2024-11-19 16:43:55,Bogor,30.8,Rain,75
